hotel_name,price_euros,rating,neighborhood
GARDEN HOUSE Madrid,873.0,9.6,"Moratalaz, Madrid"
SUITES YOU Soho,758.0,7.5,"Centro de Madrid, Madrid"
Refurnished One-bedroom Las Letras,1.189,8.7,"Centro de Madrid, Madrid"
Hotel Best Osuna,840.0,7.7,"Hortaleza, Madrid"
Hotel Madrid Río,774.0,7.3,"Usera, Madrid"
Hotel Acta Madfor,1.02,8.4,"Moncloa - Aravaca, Madrid"
1 bedrooms 1 bathroom furnished - Salamanca - cozy & equipped - MintyStay,884.0,6.5,"Salamanca, Madrid"
Apartamentos SmartRenting Justicia,444.0,6.6,"Centro de Madrid, Madrid"
Apartosuites Jardines de Sabatini,1.186,9.1,"Moncloa - Aravaca, Madrid"
Hostal La Nava,765.0,8.2,"Salamanca, Madrid"
CH Chelo,984.0,7.8,"Centro de Madrid, Madrid"
Pierre & Vacances Apartamentos Edificio Eurobuilding 2,1.24,8.6,"Tetuán, Madrid"
Hostal Dulcinea,960.0,8.9,"Centro de Madrid, Madrid"
Suite Estudio en Bravo Murillo,715.0,10.0,"Tetuán, Madrid"
"voco Madrid Retiro, an IHG Hotel",1.299,8.7,"Retiro, Madrid"
Palacio Plaza Conde Miranda,1.691,9.5,"Centro de Madrid, Madrid"
Minty Stay- 1BD,906.0,8.3,"Tetuán, Madrid"
Melia Avenida de America,1.241,8.9,"San Blas, Madrid"
"Holiday Inn Express - Madrid - Airport, an IHG Hotel",862.0,8.8,"San Blas, Madrid"
Apartamento con terraza céntrico moderno Nuevo,839.0,8.8,"Tetuán, Madrid"
Porcel Ganivet,913.0,8.8,"Centro de Madrid, Madrid"
NH Madrid Chamberí,1.325,8.5,"Chamberí, Madrid"
2 bedrooms 1 bathroom furnished - Delicias - bright - MintyStay,1.003,8.1,"Arganzuela, Madrid"
Gran Versalles,1.325,8.6,"Chamberí, Madrid"
MyHouseSpain - Acogedor estudio en Madrid,1.177,,"Centro de Madrid, Madrid"
Acogedor y moderno - 1Dormitorio 1Baño - Imperial,658.0,7.7,"Centro de Madrid, Madrid"
Alcala 99,873.0,8.0,"Salamanca, Madrid"
Apartamentos Soho Boutique Hoy No Me Puedo Levantar,1.431,8.5,"Centro de Madrid, Madrid"
Violeta Suite,965.0,8.9,"Latina, Madrid"
Exclusive Rooms in the Heart of the City,1.141,7.3,"Chamberí, Madrid"
Hostal La Fontana,919.0,7.8,"Centro de Madrid, Madrid"
Leonardo Hotel Madrid City Center,1.219,8.4,"Chamberí, Madrid"
Negresco Gran Via,1.326,8.0,"Centro de Madrid, Madrid"
Aspasios Calle Mayor Apartments,1.314,9.0,"Centro de Madrid, Madrid"
