hotel_name,price_euros,rating,neighborhood
Beautiful and comfortable flat in center of Madrid,3249.0,9.2,"Madrid City Center, Madrid"
MyHouseSpain - Acogedor estudio en Madrid,1177.0,,"Madrid City Center, Madrid"
"2 bedrooms 1,5 bathrooms furnished - Malasaña - Cozy & Vintage - Minty Stay",1211.0,8.1,"Madrid City Center, Madrid"
Bright and cozy- 1D 1B- Plaza Castilla,618.0,7.0,"Tetuan, Madrid"
Colón Vistas,1210.0,9.5,"Madrid City Center, Madrid"
BLESS Hotel Madrid - The Leading Hotels of the World,4086.0,8.4,"Salamanca, Madrid"
Hotel Fenix Gran Meliá - The Leading Hotels of the World,3310.0,8.9,"Salamanca, Madrid"
Intelier Palacio San Martin,1360.0,8.8,"Madrid City Center, Madrid"
Sonder Sofia,988.0,9.0,"Arganzuela, Madrid"
Spacious modern-2Bedrooms 2Bathrooms-Chamberí,1422.0,9.0,"Chamberi, Madrid"
Cats Hostel Madrid Sol,930.0,8.2,"Madrid City Center, Madrid"
limehome Madrid Calle de la Madera - Digital Access,2454.0,8.0,"Madrid City Center, Madrid"
SabiaNatura - boutiqueMadrid,4153.0,7.8,"Madrid City Center, Madrid"
Cozy apartment-1Bedroom 1Bath-Chamberí,865.0,7.0,"Chamberi, Madrid"
Rafaelhoteles Atocha,1059.0,8.2,"Arganzuela, Madrid"
Senator Barajas,961.0,7.9,"Barajas, Madrid"
Apartamentos EconoStay Plaza de España,579.0,7.3,"Madrid City Center, Madrid"
APARTAMENTO en ATOCHA - Silencioso y luminoso,897.0,8.3,"Arganzuela, Madrid"
Acogedor y moderno - 1Dormitorio 1Baño - Imperial,658.0,7.7,"Madrid City Center, Madrid"
Hostal Sonsoles Madrid-Centro,881.0,8.4,"Madrid City Center, Madrid"
Apartamentos Cuerda Larga,780.0,9.6,Madrid
Loft las letras,2608.0,8.1,"Madrid City Center, Madrid"
Apartamentos Day Madrid PLAZA DE ESPAÑA Centro Gran Via Sol Malasaña,1217.0,6.7,"Madrid City Center, Madrid"
JC Rooms Chueca,1136.0,8.2,"Madrid City Center, Madrid"
Barceló Imagine,1441.0,9.2,"Chamartín, Madrid"
Modern Cozy-2bedrooms 1Bathroom-Delicias,1106.0,9.4,"Arganzuela, Madrid"
